port,count
41219/tcp,1
43521/udp,1
48132/tcp,1
59693/tcp,1
2853/udp,1
31693/tcp,1
62715/udp,1
6086/tcp,1
47043/udp,1
34015/tcp,1
29350/tcp,1
63555/tcp,1
44758/tcp,1
28652/tcp,1
43883/tcp,1
13607/tcp,1
30702/tcp,1
6085/udp,1
34922/tcp,1
50352/tcp,1
34235/tcp,1
46323/tcp,1
34425/tcp,1
61712/tcp,1
16110/udp,1
12001/udp,1
56492/tcp,1
44033/tcp,1
33447/tcp,1
52497/tcp,1
27162/tcp,1
12242/tcp,1
9586/udp,1
29118/tcp,1
28333/udp,1
19170/tcp,1
55894/tcp,1
15431/tcp,1
17989/tcp,1
42902/tcp,1
43194/tcp,1
8563/tcp,1
14074/udp,1
17828/tcp,1
10278/tcp,1
34443/tcp,1
53875/tcp,1
36599/tcp,1
10260/tcp,1
14926/tcp,1
41382/tcp,1
54366/tcp,1
14198/tcp,1
22939/udp,1
17859/tcp,1
34634/tcp,1
7520/udp,1
61647/tcp,1
29943/tcp,1
36585/tcp,1
29391/udp,1
16202/tcp,1
47900/tcp,1
16877/tcp,1
52890/tcp,1
29059/udp,1
57509/udp,1
29707/tcp,1
46760/udp,1
6815/tcp,1
8872/udp,1
54960/tcp,1
60232/tcp,1
50400/tcp,1
7091/udp,1
52126/tcp,1
28770/udp,1
21646/tcp,1
34384/tcp,1
36666/tcp,1
39395/tcp,1
41843/tcp,1
44864/udp,1
9661/tcp,1
32558/tcp,1
60052/tcp,1
35418/tcp,1
3669/udp,1
4474/udp,1
21262/tcp,1
32069/udp,1
13559/tcp,1
39227/tcp,1
6200/udp,1
7173/udp,1
59413/udp,1
31088/tcp,1
13439/tcp,1
3698/udp,1
10084/tcp,1
56980/tcp,1
27924/udp,1
17600/tcp,1
42914/tcp,1
48485/tcp,1
11347/udp,1
55936/tcp,1
19204/tcp,1
23902/tcp,1
25959/udp,1
56758/tcp,1
13148/tcp,1
11663/tcp,1
36272/tcp,1
18697/tcp,1
39285/tcp,1
48873/tcp,1
8201/udp,1
3899/udp,1
35360/tcp,1
10496/tcp,1
47402/tcp,1
39969/tcp,1
20078/tcp,1
2576/udp,1
31652/tcp,1
5908/tcp,1
55944/tcp,1
51913/tcp,1
33663/tcp,1
56114/tcp,1
45913/tcp,1
23462/udp,1
45460/tcp,1
32664/udp,1
16680/tcp,1
63678/udp,1
18693/tcp,1
25869/tcp,1
13787/tcp,1
9556/tcp,1
60956/tcp,1
9640/udp,1
17337/tcp,1
17255/tcp,1
60933/tcp,1
63257/tcp,1
21774/udp,1
50063/tcp,1
11479/udp,1
18628/tcp,1
54515/tcp,1
18803/tcp,1
10861/tcp,1
50799/tcp,1
4551/udp,1
31758/tcp,1
21253/tcp,1
23773/tcp,1
34526/udp,1
56693/tcp,1
63545/udp,1
9227/tcp,1
39173/tcp,1
9379/udp,1
58177/tcp,1
43182/tcp,1
30677/tcp,1
46738/tcp,1
1427/udp,1
31924/tcp,1
3350/udp,1
6529/udp,1
63122/udp,1
15655/udp,1
8378/udp,1
23582/tcp,1
45967/tcp,1
35873/tcp,1
39543/tcp,1
49631/tcp,1
34997/udp,1
23109/tcp,1
60929/tcp,1
6288/udp,1
17622/tcp,1
11017/udp,1
21251/tcp,1
17276/udp,1
13599/tcp,1
15243/tcp,1
12232/tcp,1
49135/tcp,1
21641/tcp,1
32760/tcp,1
50256/tcp,1
17171/tcp,1
34773/udp,1
6446/tcp,1
26841/udp,1
26387/udp,1
58893/tcp,1
17165/tcp,1
10986/udp,1
18126/tcp,1
37107/tcp,1
19848/tcp,1
8029/udp,1
18010/tcp,1
43831/tcp,1
19943/tcp,1
54016/tcp,1
54428/tcp,1
41618/tcp,1
63838/udp,1
6293/tcp,1
5458/tcp,1
58130/tcp,1
5031/tcp,1
13314/tcp,1
21925/tcp,1
34773/tcp,1
48292/tcp,1
3049/udp,1
17453/udp,1
14571/tcp,1
48764/udp,1
41261/tcp,1
38229/tcp,1
35855/tcp,1
25577/udp,1
2799/udp,1
12128/tcp,1
35875/tcp,1
31090/udp,1
52329/tcp,1
40358/tcp,1
32999/tcp,1
38386/udp,1
14805/udp,1
56541/tcp,1
53692/tcp,1
9713/tcp,1
2163/udp,1
26637/tcp,1
29971/tcp,1
64540/tcp,1
18096/tcp,1
19169/tcp,1
9905/udp,1
23407/udp,1
23270/tcp,1
35144/udp,1
9912/udp,1
59972/udp,1
5102/udp,1
39497/tcp,1
9435/udp,1
64306/udp,1
38960/tcp,1
33601/udp,1
6012/udp,1
12886/tcp,1
39872/tcp,1
36313/udp,1
10920/tcp,1
52789/tcp,1
6479/tcp,1
4401/udp,1
1632/udp,1
6536/tcp,1
27141/tcp,1
8367/tcp,1
13840/udp,1
7158/udp,1
27992/tcp,1
7460/udp,1
42295/udp,1
14617/tcp,1
22477/tcp,1
11219/tcp,1
39269/tcp,1
12208/tcp,1
44594/tcp,1
1542/udp,1
48895/tcp,1
38604/tcp,1
13220/tcp,1
1803/udp,1
1975/udp,1
24240/tcp,1
29364/tcp,1
54120/tcp,1
26325/tcp,1
43226/tcp,1
20553/tcp,1
8331/tcp,1
64758/tcp,1
22700/tcp,1
59396/udp,1
53461/tcp,1
5589/tcp,1
7823/udp,1
63892/udp,1
65434/tcp,1
34233/tcp,1
3607/udp,1
39757/tcp,1
60633/tcp,1
6714/tcp,1
9166/udp,1
23688/tcp,1
12559/tcp,1
46777/tcp,1
4267/udp,1
42371/tcp,1
14548/tcp,1
13872/tcp,1
12550/tcp,1
56598/tcp,1
31843/tcp,1
50181/tcp,1
49265/tcp,1
39509/udp,1
12256/tcp,1
32852/tcp,1
57488/tcp,1
43821/tcp,1
51006/tcp,1
33373/tcp,1
8122/udp,1
28970/tcp,1
21690/tcp,1
36445/tcp,1
43526/tcp,1
10531/udp,1
39518/tcp,1
41657/udp,1
46369/udp,1
51617/tcp,1
28404/udp,1
8588/tcp,1
55814/tcp,1
51212/tcp,1
34330/tcp,1
57827/tcp,1
33001/tcp,1
34476/tcp,1
27069/tcp,1
9193/udp,1
50637/tcp,1
21347/tcp,1
47753/tcp,1
19862/tcp,1
4683/udp,1
58117/tcp,1
22197/tcp,1
58769/udp,1
45171/tcp,1
6082/udp,1
44541/tcp,1
61767/udp,1
23664/tcp,1
50646/tcp,1
11282/tcp,1
11761/udp,1
55082/tcp,1
18471/tcp,1
47505/udp,1
13508/tcp,1
55791/tcp,1
38140/tcp,1
20082/tcp,1
55073/tcp,1
31140/udp,1
14499/tcp,1
22699/tcp,1
13757/tcp,1
46235/udp,1
60363/tcp,1
18088/udp,1
25004/udp,1
9654/tcp,1
24950/tcp,1
44078/tcp,1
49353/tcp,1
47976/tcp,1
44430/udp,1
54594/tcp,1
38347/tcp,1
47118/tcp,1
8507/udp,1
65144/udp,1
51159/tcp,1
6046/tcp,1
58009/tcp,1
9586/tcp,1
2692/udp,1
28374/tcp,1
33236/tcp,1
41301/tcp,1
14372/udp,1
50684/tcp,1
8034/udp,1
49296/tcp,1
51773/tcp,1
51066/tcp,1
23316/tcp,1
27165/tcp,1
39851/udp,1
9466/tcp,1
12720/tcp,1
16557/udp,1
65371/tcp,1
8380/udp,1
12977/tcp,1
22374/tcp,1
14535/udp,1
27104/tcp,1
60928/tcp,1
14289/tcp,1
62324/tcp,1
25322/tcp,1
34326/tcp,1
1244/udp,1
32403/udp,1
58674/tcp,1
20427/tcp,1
7371/udp,1
44020/tcp,1
32004/tcp,1
2928/udp,1
54984/tcp,1
61282/udp,1
6238/tcp,1
45410/tcp,1
9159/udp,1
1379/udp,1
45430/tcp,1
38964/tcp,1
51187/tcp,1
19069/tcp,1
2116/udp,1
41493/udp,1
14583/udp,1
30757/tcp,1
22436/tcp,1
37142/tcp,1
9332/udp,1
6591/udp,1
34783/tcp,1
4606/udp,1
37141/tcp,1
62823/udp,1
4792/udp,1
38749/tcp,1
57620/udp,1
27879/tcp,1
46122/tcp,1
40924/tcp,1
53703/tcp,1
62753/tcp,1
31428/udp,1
57393/tcp,1
63459/udp,1
8119/tcp,1
1985/udp,1
18660/tcp,1
35897/tcp,1
48698/tcp,1
18937/tcp,1
56023/tcp,1
2122/tcp,1
53768/tcp,1
14157/udp,1
45701/tcp,1
65220/udp,1
49901/tcp,1
7592/tcp,1
5273/udp,1
8679/tcp,1
25653/tcp,1
22126/tcp,1
32418/udp,1
27257/tcp,1
24446/tcp,1
27980/tcp,1
44447/tcp,1
31764/tcp,1
58475/tcp,1
16845/tcp,1
38050/udp,1
4637/udp,1
59071/tcp,1
35148/tcp,1
8906/tcp,1
23843/udp,1
19928/tcp,1
30253/tcp,1
29631/tcp,1
17356/tcp,1
42941/tcp,1
10070/tcp,1
24193/tcp,1
35136/tcp,1
34929/tcp,1
59351/udp,1
40398/tcp,1
48900/tcp,1
50189/tcp,1
42102/tcp,1
15707/tcp,1
17176/tcp,1
12176/tcp,1
45411/tcp,1
33456/tcp,1
51182/tcp,1
30759/udp,1
40821/tcp,1
6809/tcp,1
26839/udp,1
56185/udp,1
27367/tcp,1
32692/tcp,1
40310/tcp,1
37482/tcp,1
20778/tcp,1
8914/tcp,1
11190/udp,1
47520/tcp,1
35355/tcp,1
32930/tcp,1
36886/tcp,1
59463/tcp,1
24472/tcp,1
1753/udp,1
33440/tcp,1
12915/tcp,1
33816/udp,1
56991/tcp,1
46119/tcp,1
15947/udp,1
34313/tcp,1
40474/udp,1
43859/tcp,1
8275/udp,1
16022/tcp,1
2435/tcp,1
46011/udp,1
63220/udp,1
12214/tcp,1
19391/udp,1
2085/udp,1
50129/tcp,1
16311/tcp,1
5310/udp,1
2364/udp,1
59445/tcp,1
39211/udp,1
35671/tcp,1
47845/tcp,1
31345/tcp,1
1816/udp,1
47396/tcp,1
20615/tcp,1
51757/tcp,1
21468/tcp,1
35572/udp,1
48143/tcp,1
3008/udp,1
46903/tcp,1
48292/udp,1
60333/tcp,1
58170/udp,1
28122/tcp,1
1439/udp,1
32685/tcp,1
48369/tcp,1
16915/tcp,1
32303/udp,1
50183/tcp,1
13630/tcp,1
52318/tcp,1
11032/udp,1
5997/udp,1
37121/tcp,1
53181/tcp,1
27814/tcp,1
54385/tcp,1
7392/udp,1
52631/tcp,1
33169/tcp,1
29393/udp,1
27800/udp,1
33609/udp,1
42317/udp,1
49281/tcp,1
34846/tcp,1
9577/udp,1
51253/tcp,1
6657/tcp,1
13848/tcp,1
5964/udp,1
48568/tcp,1
37451/tcp,1
42390/tcp,1
59052/udp,1
24373/udp,1
7110/udp,1
34541/udp,1
45428/tcp,1
7977/udp,1
38722/tcp,1
48297/udp,1
36818/tcp,1
20915/udp,1
8048/udp,1
5483/tcp,1
39260/tcp,1
7124/udp,1
5921/udp,1
10645/tcp,1
45889/tcp,1
19594/tcp,1
58031/tcp,1
62453/tcp,1
20786/tcp,1
29475/tcp,1
44142/udp,1
61437/udp,1
12527/tcp,1
26400/tcp,1
12860/tcp,1
32582/udp,1
6114/tcp,1
34642/tcp,1
3806/udp,1
6938/tcp,1
21039/tcp,1
46044/tcp,1
10614/tcp,1
62917/udp,1
10979/udp,1
2419/udp,1
16824/tcp,1
9530/udp,1
26076/tcp,1
59838/tcp,1
43505/udp,1
21864/tcp,1
25573/tcp,1
10314/tcp,1
56549/tcp,1
6871/udp,1
4657/udp,1
6300/tcp,1
8950/tcp,1
41515/tcp,1
39398/udp,1
35767/tcp,1
57078/tcp,1
6499/tcp,1
6059/tcp,1
14128/tcp,1
26817/tcp,1
20295/tcp,1
12201/udp,1
22869/tcp,1
2279/udp,1
32240/udp,1
45457/tcp,1
23391/tcp,1
36001/udp,1
4370/udp,1
5049/tcp,1
1470/tcp,1
17982/tcp,1
54700/tcp,1
4088/udp,1
58057/tcp,1
57161/tcp,1
32480/tcp,1
25773/tcp,1
8593/tcp,1
18455/tcp,1
29317/tcp,1
23955/tcp,1
57258/tcp,1
5150/udp,1
13753/udp,1
7107/udp,1
61322/udp,1
57095/tcp,1
57843/udp,1
6616/udp,1
61891/udp,1
2706/udp,1
3695/udp,1
2191/udp,1
26575/tcp,1
8268/udp,1
3595/udp,1
7385/tcp,1
35914/tcp,1
32421/tcp,1
3458/udp,1
41730/tcp,1
3420/udp,1
60025/tcp,1
12186/udp,1
28317/tcp,1
57416/tcp,1
8132/tcp,1
29861/tcp,1
42055/udp,1
58648/tcp,1
58825/tcp,1
31550/tcp,1
65196/udp,1
7519/tcp,1
52822/tcp,1
23795/tcp,1
37051/tcp,1
28115/tcp,1
26642/tcp,1
49125/tcp,1
51140/tcp,1
27312/tcp,1
15941/tcp,1
13417/tcp,1
14558/tcp,1
17032/tcp,1
4804/udp,1
59130/udp,1
47604/tcp,1
34045/tcp,1
6150/udp,1
18885/tcp,1
60219/tcp,1
65027/tcp,1
7056/tcp,1
16687/tcp,1
8414/udp,1
20157/tcp,1
33505/tcp,1
8147/udp,1
11676/tcp,1
24622/tcp,1
59455/tcp,1
51568/tcp,1
30798/tcp,1
64977/tcp,1
7271/udp,1
33837/tcp,1
5213/udp,1
10147/tcp,1
22670/udp,1
47130/tcp,1
8752/udp,1
13212/tcp,1
49321/tcp,1
13404/tcp,1
17903/tcp,1
43644/tcp,1
37385/udp,1
55940/tcp,1
30779/tcp,1
53350/tcp,1
59801/tcp,1
63782/udp,1
28546/tcp,1
48982/tcp,1
52728/tcp,1
58296/tcp,1
7217/tcp,1
46670/tcp,1
42597/tcp,1
34688/udp,1
40712/tcp,1
32295/udp,1
45410/udp,1
39337/tcp,1
42290/udp,1
21458/tcp,1
35182/tcp,1
13789/tcp,1
31044/tcp,1
29341/udp,1
34380/tcp,1
30687/tcp,1
32118/udp,1
9853/udp,1
35608/tcp,1
24893/tcp,1
27781/tcp,1
40538/udp,1
34603/udp,1
11355/udp,1
28290/tcp,1
56458/tcp,1
42544/tcp,1
20087/udp,1
51250/tcp,1
8687/tcp,1
57146/tcp,1
48303/udp,1
6435/udp,1
63652/udp,1
34509/tcp,1
23404/tcp,1
35943/udp,1
4808/udp,1
34644/tcp,1
26839/tcp,1
32844/tcp,1
62448/tcp,1
15590/tcp,1
11076/udp,1
39456/tcp,1
24475/udp,1
40532/tcp,1
6399/udp,1
2704/tcp,1
33902/tcp,1
28893/tcp,1
28854/tcp,1
16456/tcp,1
39805/tcp,1
22323/tcp,1
7357/tcp,1
51914/tcp,1
34546/udp,1
8439/udp,1
8947/udp,1
40382/udp,1
47981/tcp,1
44368/tcp,1
29425/udp,1
42121/tcp,1
19270/tcp,1
43279/udp,1
22134/udp,1
16501/udp,1
38760/udp,1
62726/udp,1
9624/tcp,1
32704/tcp,1
37715/udp,1
53039/tcp,1
44414/tcp,1
28390/udp,1
27009/tcp,1
12472/tcp,1
32445/udp,1
40308/tcp,1
47138/tcp,1
62525/udp,1
16911/tcp,1
11413/udp,1
37466/tcp,1
24403/tcp,1
17950/tcp,1
21425/tcp,1
23043/tcp,1
35588/udp,1
57585/tcp,1
48656/tcp,1
5085/udp,1
33110/udp,1
25429/tcp,1
41916/tcp,1
18018/tcp,1
25435/tcp,1
41859/tcp,1
36941/udp,1
38541/udp,1
30381/tcp,1
54030/tcp,1
59442/udp,1
26419/tcp,1
39756/udp,1
14143/tcp,1
53930/tcp,1
35287/udp,1
6134/tcp,1
7036/udp,1
14623/tcp,1
55801/tcp,1
29889/tcp,1
3754/udp,1
32461/tcp,1
50994/tcp,1
59086/tcp,1
33641/tcp,1
15149/tcp,1
9273/udp,1
19491/udp,1
24947/udp,1
45975/tcp,1
1722/udp,1
14658/tcp,1
14450/tcp,1
13445/tcp,1
27278/tcp,1
34524/tcp,1
61741/udp,1
27149/udp,1
50201/tcp,1
32419/udp,1
47040/tcp,1
23311/tcp,1
63624/udp,1
32651/tcp,1
28451/udp,1
26058/tcp,1
31492/tcp,1
33758/udp,1
7704/udp,1
8074/udp,1
56325/tcp,1
10602/tcp,1
34963/udp,1
49897/tcp,1
25269/udp,1
37921/tcp,1
7214/udp,1
49498/tcp,1
36612/tcp,1
43941/tcp,1
47318/tcp,1
38686/udp,1
38052/tcp,1
25446/tcp,1
48552/tcp,1
20691/tcp,1
20946/tcp,1
38607/tcp,1
15477/tcp,1
15696/tcp,1
34556/tcp,1
6362/udp,1
5427/tcp,1
17418/tcp,1
3519/udp,1
34841/tcp,1
11284/tcp,1
53100/tcp,1
48295/udp,1
44995/udp,1
62191/tcp,1
47400/udp,1
36535/tcp,1
18025/tcp,1
10719/udp,1
5930/tcp,1
46621/tcp,1
17603/udp,1
9507/udp,1
2021/udp,1
27662/tcp,1
52281/tcp,1
58476/tcp,1
32014/tcp,1
47038/tcp,1
58155/tcp,1
21125/tcp,1
28722/tcp,1
39990/tcp,1
3023/udp,1
38045/udp,1
17861/tcp,1
27663/udp,1
18948/tcp,1
32201/tcp,1
15783/tcp,1
27755/udp,1
55928/tcp,1
54193/tcp,1
60877/udp,1
42613/tcp,1
30035/tcp,1
44294/tcp,1
55052/tcp,1
40417/udp,1
3975/udp,1
7384/tcp,1
39875/tcp,1
36979/tcp,1
38394/tcp,1
40877/tcp,1
5635/udp,1
16855/udp,1
36508/tcp,1
35726/udp,1
48057/tcp,1
36576/tcp,1
10277/udp,1
1115/tcp,1
58197/tcp,1
43878/tcp,1
54793/tcp,1
31471/udp,1
25893/tcp,1
35626/tcp,1
6151/udp,1
53593/tcp,1
36338/tcp,1
58468/tcp,1
1523/udp,1
24741/tcp,1
56368/tcp,1
13543/udp,1
29717/tcp,1
52582/tcp,1
3930/udp,1
9225/tcp,1
44326/udp,1
31696/tcp,1
29152/udp,1
3043/udp,1
1676/udp,1
23305/tcp,1
16918/tcp,1
39167/udp,1
57689/udp,1
19753/tcp,1
48604/udp,1
10474/tcp,1
16659/tcp,1
43444/tcp,1
59025/tcp,1
63006/tcp,1
31862/tcp,1
39094/udp,1
36862/tcp,1
9703/udp,1
37521/tcp,1
2041/udp,1
24797/tcp,1
65095/tcp,1
18792/tcp,1
36371/udp,1
42957/udp,1
41785/tcp,1
18647/udp,1
34382/tcp,1
64362/tcp,1
21773/udp,1
22986/tcp,1
9976/tcp,1
20714/tcp,1
57788/tcp,1
25433/tcp,1
10658/tcp,1
55601/tcp,1
30061/tcp,1
53128/tcp,1
17102/tcp,1
46123/udp,1
11985/tcp,1
2647/udp,1
17790/tcp,1
30622/udp,1
27697/tcp,1
13255/tcp,1
37979/tcp,1
44555/tcp,1
40150/tcp,1
59022/tcp,1
21634/tcp,1
6729/udp,1
33109/tcp,1
21304/tcp,1
32341/tcp,1
39598/tcp,1
25781/tcp,1
11624/udp,1
24447/tcp,1
58923/tcp,1
22631/tcp,1
25119/tcp,1
29206/tcp,1
10694/udp,1
24239/tcp,1
3217/udp,1
41722/tcp,1
62630/udp,1
12807/tcp,1
8996/tcp,1
44894/tcp,1
37947/udp,1
51463/tcp,1
35002/tcp,1
63350/udp,1
20245/tcp,1
61026/udp,1
16221/tcp,1
3046/udp,1
14982/udp,1
44502/udp,1
20124/tcp,1
43123/tcp,1
15037/udp,1
14948/tcp,1
8958/tcp,1
34800/udp,1
7033/udp,1
47693/tcp,1
9830/udp,1
49133/tcp,1
56158/udp,1
58070/tcp,1
45533/udp,1
48533/tcp,1
52522/tcp,1
44663/tcp,1
20205/tcp,1
20222/tcp,1
27084/tcp,1
18505/tcp,1
32309/udp,1
44268/tcp,1
24857/tcp,1
50510/tcp,1
6727/tcp,1
48261/tcp,1
15311/tcp,1
3582/udp,1
11267/tcp,1
47268/tcp,1
15737/udp,1
3205/udp,1
19958/tcp,1
10811/tcp,1
5644/tcp,1
35156/udp,1
29642/tcp,1
42429/tcp,1
12841/tcp,1
1509/udp,1
3117/udp,1
12823/tcp,1
5284/tcp,1
30174/tcp,1
12910/tcp,1
5379/tcp,1
2644/udp,1
30591/tcp,1
28077/tcp,1
20566/tcp,1
26628/tcp,1
2507/udp,1
31378/udp,1
27892/tcp,1
51731/tcp,1
7869/udp,1
2187/udp,1
14916/tcp,1
36698/tcp,1
47272/tcp,1
47952/udp,1
33939/udp,1
7767/udp,1
48241/tcp,1
51552/tcp,1
55963/tcp,1
8549/tcp,1
37264/udp,1
14696/udp,1
1584/udp,1
50025/tcp,1
35092/tcp,1
18505/udp,1
31325/tcp,1
31975/tcp,1
34892/tcp,1
53639/tcp,1
6830/tcp,1
7157/udp,1
5234/udp,1
22667/tcp,1
5130/udp,1
44162/tcp,1
11400/tcp,1
42243/tcp,1
36056/tcp,1
34003/udp,1
40593/tcp,1
42283/udp,1
39848/tcp,1
9571/tcp,1
10896/tcp,1
59139/tcp,1
2942/udp,1
43329/tcp,1
51689/tcp,1
13368/udp,1
58189/udp,1
8043/tcp,1
11141/tcp,1
43154/tcp,1
38233/udp,1
47298/udp,1
10558/udp,1
3387/udp,1
12664/tcp,1
61007/udp,1
51237/tcp,1
59035/tcp,1
37159/tcp,1
50559/tcp,1
52637/tcp,1
44182/tcp,1
11997/tcp,1
6216/tcp,1
63266/udp,1
20010/tcp,1
21240/tcp,1
50150/tcp,1
38356/tcp,1
21571/tcp,1
51497/tcp,1
33638/udp,1
7432/udp,1
50292/tcp,1
61401/udp,1
20382/tcp,1
18651/tcp,1
9525/tcp,1
13007/tcp,1
51200/tcp,1
45088/tcp,1
48462/tcp,1
27818/tcp,1
30306/tcp,1
49705/tcp,1
57417/tcp,1
6057/udp,1
26814/tcp,1
30443/tcp,1
14241/tcp,1
37920/tcp,1
32380/tcp,1
38066/tcp,1
56636/tcp,1
33951/tcp,1
23824/tcp,1
10324/tcp,1
43727/tcp,1
40450/udp,1
6573/udp,1
47772/tcp,1
5453/tcp,1
19297/tcp,1
24532/tcp,1
40151/tcp,1
9560/udp,1
53352/tcp,1
1955/udp,1
29730/tcp,1
37774/tcp,1
30413/udp,1
59082/tcp,1
13816/tcp,1
6346/tcp,1
48417/tcp,1
13729/tcp,1
8210/udp,1
20625/udp,1
48192/tcp,1
42894/tcp,1
40550/tcp,1
8062/udp,1
39576/tcp,1
54221/tcp,1
14943/tcp,1
51520/tcp,1
31957/tcp,1
9627/udp,1
1199/udp,1
51789/tcp,1
33208/tcp,1
31486/udp,1
44564/tcp,1
36849/udp,1
18345/udp,1
57238/tcp,1
5555/tcp,1
41346/tcp,1
43791/tcp,1
29967/tcp,1
31204/udp,1
64165/udp,1
40083/tcp,1
58577/tcp,1
22934/tcp,1
10782/tcp,1
32719/tcp,1
51033/tcp,1
32867/tcp,1
13869/tcp,1
52890/udp,1
51183/tcp,1
31482/tcp,1
21993/tcp,1
31076/tcp,1
54167/tcp,1
64969/udp,1
50007/tcp,1
39362/udp,1
2357/udp,1
12655/udp,1
34581/tcp,1
193/udp,1
56585/udp,1
4306/udp,1
7677/tcp,1
40725/tcp,1
49630/tcp,1
63597/udp,1
48210/tcp,1
55496/tcp,1
22860/tcp,1
43694/udp,1
53206/tcp,1
26015/tcp,1
36870/udp,1
6910/tcp,1
26139/tcp,1
13326/tcp,1
24786/tcp,1
54131/tcp,1
28607/tcp,1
2091/udp,1
7508/udp,1
56950/tcp,1
35492/tcp,1
14325/udp,1
31633/tcp,1
45938/tcp,1
2478/udp,1
8381/udp,1
36163/udp,1
26909/tcp,1
5531/udp,1
46030/tcp,1
50829/tcp,1
48091/tcp,1
47093/udp,1
10405/tcp,1
60841/udp,1
39382/tcp,1
54253/tcp,1
25872/tcp,1
16069/tcp,1
13028/tcp,1
5570/tcp,1
5643/udp,1
11780/udp,1
21384/tcp,1
13012/tcp,1
52159/tcp,1
46688/tcp,1
35164/udp,1
29601/tcp,1
11698/tcp,1
5910/tcp,1
35423/tcp,1
15326/tcp,1
39413/tcp,1
9737/udp,1
29970/tcp,1
11315/udp,1
62169/tcp,1
46616/udp,1
36718/tcp,1
11325/tcp,1
33680/tcp,1
9890/udp,1
20783/tcp,1
8301/udp,1
46018/tcp,1
57236/tcp,1
17616/tcp,1
25515/tcp,1
41639/tcp,1
14066/tcp,1
2511/udp,1
12273/tcp,1
7383/udp,1
49219/tcp,1
57434/tcp,1
45924/tcp,1
44557/tcp,1
35718/tcp,1
11673/tcp,1
9761/udp,1
6025/tcp,1
7657/tcp,1
6218/tcp,1
29715/tcp,1
34368/tcp,1
48358/udp,1
46835/tcp,1
11774/tcp,1
28060/udp,1
57575/tcp,1
53562/tcp,1
44010/tcp,1
29546/tcp,1
49273/tcp,1
6347/udp,1
2607/udp,1
35013/tcp,1
22453/tcp,1
33553/tcp,1
46028/tcp,1
55265/tcp,1
9433/tcp,1
5066/udp,1
21208/tcp,1
31847/tcp,1
38075/udp,1
45201/tcp,1
14708/udp,1
50648/tcp,1
9930/tcp,1
44559/tcp,1
11648/udp,1
35595/tcp,1
35799/tcp,1
15628/tcp,1
23310/udp,1
12689/tcp,1
5356/tcp,1
46701/tcp,1
15373/tcp,1
17194/tcp,1
45330/tcp,1
8238/udp,1
18027/tcp,1
48030/tcp,1
12558/tcp,1
46211/tcp,1
32241/tcp,1
54281/udp,1
9853/tcp,1
14328/tcp,1
40062/tcp,1
12195/tcp,1
13379/tcp,1
47351/tcp,1
17832/tcp,1
5942/tcp,1
3596/udp,1
6699/tcp,1
31513/udp,1
48168/tcp,1
24609/tcp,1
13549/tcp,1
13312/tcp,1
59389/tcp,1
38405/tcp,1
37866/tcp,1
28007/tcp,1
56983/tcp,1
54692/tcp,1
9496/udp,1
28136/tcp,1
59413/tcp,1
2401/udp,1
14747/udp,1
25589/udp,1
16694/tcp,1
64330/tcp,1
44665/udp,1
43323/tcp,1
53637/tcp,1
54140/tcp,1
43675/tcp,1
12754/tcp,1
43270/tcp,1
45473/udp,1
25870/udp,1
2535/udp,1
41424/tcp,1
16247/udp,1
52010/tcp,1
18329/udp,1
37406/tcp,1
5437/udp,1
14179/tcp,1
18107/tcp,1
52594/tcp,1
3746/udp,1
21314/tcp,1
49017/tcp,1
21276/tcp,1
40340/tcp,1
55287/tcp,1
18676/tcp,1
43677/udp,1
1353/udp,1
6168/udp,1
39772/udp,1
33846/udp,1
46880/udp,1
4561/udp,1
32147/tcp,1
13734/udp,1
9657/udp,1
29454/tcp,1
17913/tcp,1
4980/udp,1
9866/udp,1
60736/udp,1
25847/tcp,1
28028/tcp,1
13915/tcp,1
31671/tcp,1
34048/tcp,1
15649/udp,1
16101/udp,1
42945/udp,1
41984/tcp,1
29809/udp,1
42463/tcp,1
36313/tcp,1
29077/udp,1
19356/tcp,1
60414/tcp,1
45101/tcp,1
12543/udp,1
36993/udp,1
23189/udp,1
47257/tcp,1
61423/udp,1
4499/udp,1
31343/udp,1
60072/tcp,1
59456/tcp,1
30587/tcp,1
20867/tcp,1
60300/tcp,1
23511/tcp,1
63923/udp,1
5274/udp,1
41398/tcp,1
32504/tcp,1
34715/udp,1
22742/tcp,1
4741/udp,1
11225/tcp,1
15626/tcp,1
5946/tcp,1
25076/tcp,1
51986/tcp,1
46081/tcp,1
42205/tcp,1
8475/tcp,1
41576/udp,1
14867/udp,1
57304/udp,1
34254/udp,1
27102/tcp,1
54885/tcp,1
9284/udp,1
39238/udp,1
7758/tcp,1
44947/udp,1
7637/tcp,1
26078/tcp,1
47859/udp,1
14494/tcp,1
48564/udp,1
54378/tcp,1
11465/tcp,1
23730/tcp,1
47692/udp,1
34337/udp,1
45748/tcp,1
32462/udp,1
11388/tcp,1
32324/tcp,1
19321/udp,1
16662/tcp,1
61020/udp,1
61711/tcp,1
51763/tcp,1
20812/tcp,1
31521/tcp,1
17572/tcp,1
64565/tcp,1
28044/tcp,1
15274/udp,1
38998/udp,1
24508/tcp,1
56031/tcp,1
60456/tcp,1
1598/tcp,1
47678/tcp,1
25208/tcp,1
5122/tcp,1
36126/tcp,1
52007/tcp,1
5950/tcp,1
22344/tcp,1
16535/tcp,1
5341/tcp,1
6417/tcp,1
34332/tcp,1
